unbalances	un:p:not/reverse|balance:r
unbalancing	un:p:not/reverse|balance:r
unbar	un:p:not/reverse|bar:r
unbarred	un:p:not/reverse|barr:r
unbarring	un:p:not/reverse|barr:r
unbars	un:p:not/reverse|bar:r
unbearable	un:p:not/reverse|bear:r|able:s:capable of
unbearably	un:p:not/reverse|bear:r|able:s:capable of|y:s:quality of
unbeatable	un:p:not/reverse|beat:r|able:s:capable of
unbeaten	un:p:not/reverse|beat:r|en:s:made of/make
unbecoming	un:p:not/reverse|become:r
unbecomingly	un:p:not/reverse|become:r|ly:s:in manner of
unbeknown	un:p:not/reverse|be:p:make/about|know:r|n:s
unbeknownst	un:p:not/reverse|be:p:make/about|know:r|n:s|est:s:most
unbelief	un:p:not/reverse|belief:r
unbelievable	un:p:not/reverse|believe:r|able:s:capable of
unbelievably	un:p:not/reverse|believe:r|able:s:capable of|y:s:quality of
unbeliever	un:p:not/reverse|believe:r|er:s:one who/more
unbelievers	un:p:not/reverse|believe:r|er:s:one who/more
unbelieving	un:p:not/reverse|believe:r
unbelievingly	un:p:not/reverse|believe:r|ly:s:in manner of
unbend	un:p:not/reverse|bend:r
unbended	un:p:not/reverse|bend:r
unbending	un:p:not/reverse|bend:r
unbends	un:p:not/reverse|bend:r
unbent	un:p:not/reverse|bent:r
unbiased	un:p:not/reverse|bias:r
unbidden	un:p:not/reverse|bid:r|en:s:made of/make
unbind	un:p:not/reverse|bind:r
unbinding	un:p:not/reverse|bind:r
unbinds	un:p:not/reverse|bind:r
unblemished	un:p:not/reverse|blemish:r
unblinkingly	un:p:not/reverse|blink:r|ly:s:in manner of
unblushing	un:p:not/reverse|blush:r
unblushingly	un:p:not/reverse|blush:r|ly:s:in manner of
unborn	un:p:not/reverse|born:r
unbosom	un:p:not/reverse|bosom:r
unbosomed	un:p:not/reverse|bosom:r
unbosoming	un:p:not/reverse|bosom:r
unbosoms	un:p:not/reverse|bosom:r
unbound	un:p:not/reverse|bound:r
unbounded	un:p:not/reverse|bound:r
unbreakable	un:p:not/reverse|break:r|able:s:capable of
unbridled	un:p:not/reverse|bridle:r
unbroken	un:p:not/reverse|broke:r|en:s:made of/make
unbuckle	un:p:not/reverse|buckle:r
unbuckled	un:p:not/reverse|buckle:r
unbuckles	un:p:not/reverse|buckle:r
unbuckling	un:p:not/reverse|buckle:r
unburden	un:p:not/reverse|burden:r
unburdened	un:p:not/reverse|burden:r
unburdening	un:p:not/reverse|burden:r
unburdens	un:p:not/reverse|burden:r
unburned	un:p:not/reverse|burn:r
unbutton	un:p:not/reverse|button:r
unbuttoned	un:p:not/reverse|button:r
uncalled	un:p:not/reverse|call:r
uncannier	un:p:not/reverse|canny:r|er:s:one who/more
uncanniest	un:p:not/reverse|canny:r|est:s:most
uncannily	un:p:not/reverse|canny:r|ly:s:in manner of
uncanny	un:p:not/reverse|canny:r
uncap	un:p:not/reverse|cap:r
uncaused	un:p:not/reverse|cause:r
unceasing	un:p:not/reverse|cease:r
unceasingly	un:p:not/reverse|cease:r|ly:s:in manner of
unceremonious	un:p:not/reverse|ceremony:r|ious:s:full of
unceremoniously	un:p:not/reverse|ceremony:r|ious:s:full of|ly:s:in manner of
unceremoniousness	un:p:not/reverse|ceremony:r|ious:s:full of|ness:s:state of
uncertain	un:p:not/reverse|certain:r
uncertainly	un:p:not/reverse|certain:r|ly:s:in manner of
uncertainness	un:p:not/reverse|certain:r|ness:s:state of
uncertainties	un:p:not/reverse|certain:r|ity:s:state of
uncertainty	un:p:not/reverse|certain:r|ity:s:state of
uncertified	un:p:not/reverse|cert:r|ify:s:make
unchallenged	un:p:not/reverse|challenge:r
unchangeable	un:p:not/reverse|change:r|able:s:capable of
unchanged	un:p:not/reverse|change:r
unchanging	un:p:not/reverse|change:r
uncharged	un:p:not/reverse|charge:r
uncharitable	un:p:not/reverse|charit:r|able:s:capable of
uncharitably	un:p:not/reverse|charit:r|able:s:capable of|y:s:quality of
uncharted	un:p:not/reverse|chart:r
unchecked	un:p:not/reverse|check:r
unchristian	un:p:not/reverse|christ:r|ian:s
uncivil	un:p:not/reverse|civil:r
unclad	un:p:not/reverse|clad:r
unclaimed	un:p:not/reverse|claim:r
unclasping	un:p:not/reverse|clasp:r
unclean	un:p:not/reverse|clean:r
uncleanness	un:p:not/reverse|clean:r|ness:s:state of
unclear	un:p:not/reverse|clear:r
unclenched	un:p:not/reverse|clench:r
unclouded	un:p:not/reverse|cloud:r
uncluttered	un:p:not/reverse|clutter:r
uncoiling	un:p:not/reverse|coil:r
uncolored	un:p:not/reverse|color:r
uncoloured	un:p:not/reverse|color:r
uncombable	un:p:not/reverse|comb:r|able:s:capable of
uncomfortable	un:p:not/reverse|comfort:r|able:s:capable of
uncomfortably	un:p:not/reverse|comfort:r|able:s:capable of|y:s:quality of
uncomforted	un:p:not/reverse|comfort:r
uncommitted	un:p:not/reverse|commit:r
uncommon	un:p:not/reverse|common:r
uncommonly	un:p:not/reverse|common:r|ly:s:in manner of
uncommunicative	un:p:not/reverse|communic:r|ate:s:make/cause|ive:s:tending to
uncomplainingly	un:p:not/reverse|complain:r|ly:s:in manner of
uncompromising	un:p:not/reverse|compromise:r
uncompromisingly	un:p:not/reverse|compromise:r|ly:s:in manner of
unconcern	un:p:not/reverse|concern:r
unconcerned	un:p:not/reverse|concern:r
unconcernedly	un:p:not/reverse|concern:r|ly:s:in manner of
unconditional	un:p:not/reverse|condition:r|al:s:relating to
unconditionally	un:p:not/reverse|condition:r|al:s:relating to|ly:s:in manner of
unconditioned	un:p:not/reverse|condition:r
unconnected	un:p:not/reverse|connect:r
unconquerable	un:p:not/reverse|conquer:r|able:s:capable of
unconscionable	un:p:not/reverse|conscionable:r
unconscionably	un:p:not/reverse|conscionable:r|y:s:quality of
unconscious	un:p:not/reverse|conscious:r
unconsciously	un:p:not/reverse|conscious:r|ly:s:in manner of
unconsciousness	un:p:not/reverse|conscious:r|ness:s:state of
unconsidered	un:p:not/reverse|consider:r
unconstitutional	un:p:not/reverse|co:p:together|stitute:r|ion:s:action/state|al:s:relating to
uncontrollable	un:p:not/reverse|control:r|able:s:capable of
uncontrolled	un:p:not/reverse|control:r
unconventional	un:p:not/reverse|convention:r|al:s:relating to
unconvincing	un:p:not/reverse|convince:r
uncooperative	un:p:not/reverse|co:p:together|oper:r|ate:s:make/cause|ive:s:tending to
uncork	un:p:not/reverse|cork:r
uncorked	un:p:not/reverse|cork:r
uncorking	un:p:not/reverse|cork:r
uncorks	un:p:not/reverse|cork:r
uncounted	un:p:not/reverse|count:r
uncouple	un:p:not/reverse|couple:r
uncoupled	un:p:not/reverse|couple:r
uncouples	un:p:not/reverse|couple:r
uncoupling	un:p:not/reverse|couple:r
uncourageous	un:p:not/reverse|courage:r|ious:s:full of
uncousinly	un:p:not/reverse|cousin:r|ly:s:in manner of
uncouth	un:p:not/reverse|couth:r
uncouthly	un:p:not/reverse|couth:r|ly:s:in manner of
uncouthness	un:p:not/reverse|couth:r|ness:s:state of
uncover	un:p:not/reverse|cover:r
uncovered	un:p:not/reverse|cover:r
uncovering	un:p:not/reverse|cover:r
uncovers	un:p:not/reverse|cover:r
uncritical	un:p:not/reverse|critic:r|al:s:relating to
uncritically	un:p:not/reverse|critic:r|al:s:relating to|ly:s:in manner of
uncross	un:p:not/reverse|cross:r
uncrossed	un:p:not/reverse|cross:r
uncrowned	un:p:not/reverse|crown:r
uncrushable	un:p:not/reverse|crush:r|able:s:capable of
unctuously	unctuous:r|ly:s:in manner of
unctuousness	unctuous:r|ness:s:state of
uncurled	un:p:not/reverse|curl:r
uncut	un:p:not/reverse|cut:r
undamaged	un:p:not/reverse|damage:r
undated	un:p:not/reverse|date:r
undaunted	un:p:not/reverse|daunt:r
undeceive	un:p:not/reverse|de:p:down/from|ceive:r
undeceived	un:p:not/reverse|de:p:down/from|ceive:r
undeceives	un:p:not/reverse|de:p:down/from|ceive:r
undeceiving	un:p:not/reverse|de:p:down/from|ceive:r
undecided	un:p:not/reverse|decide:r
undecidedly	un:p:not/reverse|decide:r|ly:s:in manner of
undecidedness	un:p:not/reverse|decide:r|ness:s:state of
undeclared	un:p:not/reverse|declare:r
undecorated	un:p:not/reverse|decor:r|ate:s:make/cause
undedicated	un:p:not/reverse|dedicate:r
undefended	un:p:not/reverse|defend:r
undefined	un:p:not/reverse|define:r
undemocratic	un:p:not/reverse|demo:r|crat:r|ic:s:relating to
undemonstrative	un:p:not/reverse|de:p:down/from|monster:r|ate:s:make/cause|ive:s:tending to
undeniable	un:p:not/reverse|deny:r|able:s:capable of
undeniably	un:p:not/reverse|deny:r|able:s:capable of|y:s:quality of
undenominational	un:p:not/reverse|de:p:down/from|nomin:r|ate:s:make/cause|ion:s:action/state|al:s:relating to
undependable	un:p:not/reverse|de:p:down/from|pend:r|able:s:capable of
undepicted	un:p:not/reverse|de:p:down/from|picto:r
underachievers	under:p:below|achieve:r|er:s:one who/more
underact	under:p:below|act:r
underacted	under:p:below|act:r
underacting	under:p:below|act:r
underacts	under:p:below|act:r
underage	under:p:below|age:r
underarm	under:p:below|arm:r
underarms	under:p:below|arm:r
underbedding	under:p:below|bed:r
underbellies	under:p:below|belly:r
underbelly	under:p:below|belly:r
underbid	under:p:below|bid:r
underbidden	under:p:below|bid:r|en:s:made of/make
underbids	under:p:below|bid:r
underbracing	under:p:below|brace:r
underbrush	under:p:below|brush:r
undercarriage	under:p:below|carry:r|age:s:action/result
undercarriages	under:p:below|carry:r|age:s:action/result
undercharge	under:p:below|charge:r
undercharged	under:p:below|charge:r
undercharges	under:p:below|charge:r
undercharging	under:p:below|charge:r
underclassman	under:p:below|class:r|man:r
underclothes	under:p:below|cloth:r
underclothing	under:p:below|cloth:r
undercoat	under:p:below|coat:r
undercoats	under:p:below|coat:r
undercover	under:p:below|cover:r
undercurrent	under:p:below|current:r
undercurrents	under:p:below|current:r
undercut	under:p:below|cut:r
undercuts	under:p:below|cut:r
undercutting	under:p:below|cut:r
underdeveloped	under:p:below|develop:r
underdog	under:p:below|dog:r
underdogs	under:p:below|dog:r
underdone	under:p:below|done:r
undereducated	under:p:below|educate:r
underestimate	under:p:below|esteem:r|ate:s:make/cause
underestimated	under:p:below|esteem:r|ate:s:make/cause
underestimates	under:p:below|esteem:r|ate:s:make/cause
underestimating	under:p:below|esteem:r|ate:s:make/cause
underexpose	under:p:below|ex:p:out of|pose:r
underexposed	under:p:below|ex:p:out of|pose:r
underexposes	under:p:below|ex:p:out of|pose:r
underexposing	under:p:below|ex:p:out of|pose:r
underexposure	under:p:below|ex:p:out of|pose:r|ure:s:action/result
underexposures	under:p:below|ex:p:out of|pose:r|ure:s:action/result
underfed	under:p:below|fed:r
underfloor	under:p:below|floor:r
underfoot	under:p:below|foot:r
undergarment	under:p:below|garment:r
undergarments	under:p:below|garment:r
undergirding	under:p:below|gird:r
undergo	under:p:below|go:r
undergoes	under:p:below|go:r
undergoing	under:p:below|go:r
undergone	under:p:below|gone:r
undergrad	under:p:below|grad:r
undergrads	under:p:below|grad:r
undergraduate	under:p:below|graduate:r
undergraduates	under:p:below|graduate:r
underground	under:p:below|ground:r
undergrounds	under:p:below|ground:r
undergrowth	under:p:below|grow:r|th:s
underhand	under:p:below|hand:r
underhanded	under:p:below|hand:r
underhandedly	under:p:below|hand:r|ly:s:in manner of
underhandedness	under:p:below|hand:r|ness:s:state of
underlain	under:p:below|lay:r|n:s
underlay	under:p:below|lay:r
underlays	under:p:below|lay:r
underlie	under:p:below|lie:r
underlies	under:p:below|lie:r
underline	under:p:below|line:r
underlined	under:p:below|line:r
underlines	under:p:below|line:r
underling	under:r|ling:s:small
underlings	under:r|ling:s:small
underlining	under:p:below|line:r
underlying	under:p:below|lie:r
undermanned	under:p:below|mann:r
undermentioned	under:p:below|mention:r
undermine	under:p:below|mine:r
undermined	under:p:below|mine:r
undermines	under:p:below|mine:r
undermining	under:p:below|mine:r
undernourish	under:p:below|nourish:r
undernourished	under:p:below|nourish:r
undernourishes	under:p:below|nourish:r
undernourishing	under:p:below|nourish:r
undernourishment	under:p:below|nourish:r|ment:s:result of
underpaid	under:p:below|pay:r
underpants	under:p:below|pant:r
underpass	under:p:below|pass:r
underpasses	under:p:below|pass:r
underpay	under:p:below|pay:r
underpaying	under:p:below|pay:r
underpayment	under:p:below|pay:r|ment:s:result of
underpayments	under:p:below|pay:r|ment:s:result of
underpays	under:p:below|pay:r
underpin	under:p:below|pin:r
underpinned	under:p:below|pin:r
underpinning	under:p:below|pin:r
underpins	under:p:below|pin:r
underpopulated	under:p:below|popul:r|ate:s:make/cause
underprivileged	under:p:below|privilege:r
underproduction	under:p:below|pro:p:forward/for|duct:r|ion:s:action/state
underrate	under:p:below|rate:r
underrated	under:p:below|rate:r
underrates	under:p:below|rate:r
underrating	under:p:below|rate:r
underscore	under:p:below|score:r
underscored	under:p:below|score:r
underscores	under:p:below|score:r
underscoring	under:p:below|score:r
undersea	under:p:below|sea:r
undersecretaries	under:p:below|secretary:r
undersecretary	under:p:below|secretary:r
undersell	under:p:below|sell:r
underselling	under:p:below|sell:r
undersells	under:p:below|sell:r
undersexed	under:p:below|sex:r
undershirt	under:p:below|shirt:r
undershirts	under:p:below|shirt:r
undershoot	under:p:below|shoot:r
undershooting	under:p:below|shoot:r
undershoots	under:p:below|shoot:r
underside	under:p:below|side:r
undersides	under:p:below|side:r
undersign	under:p:below|sign:r
undersigned	under:p:below|sign:r
undersigning	under:p:below|sign:r
undersigns	under:p:below|sign:r
undersize	under:p:below|size:r
undersized	under:p:below|size:r
undersold	under:p:below|sold:r
understaffed	under:p:below|staff:r
understandable	understand:r|able:s:capable of
understandably	understand:r|able:s:capable of|y:s:quality of
understandingly	understand:r|ly:s:in manner of
understate	under:p:below|state:r
understated	under:p:below|state:r
understatement	under:p:below|state:r|ment:s:result of
understatements	under:p:below|state:r|ment:s:result of
understates	under:p:below|state:r
understating	under:p:below|state:r
understocked	under:p:below|stock:r
understudied	under:p:below|stud:r|y:s:quality of
understudies	under:p:below|stud:r|y:s:quality of
understudy	under:p:below|stud:r|y:s:quality of
understudying	under:p:below|stud:r|y:s:quality of
undertake	under:p:below|take:r
undertaken	under:p:below|take:r|en:s:made of/make
undertaker	under:p:below|take:r|er:s:one who/more
undertakers	under:p:below|take:r|er:s:one who/more
undertakes	under:p:below|take:r
undertaking	under:p:below|take:r
undertakings	under:p:below|take:r
undertone	under:p:below|tone:r
undertones	under:p:below|tone:r
undertook	under:p:below|took:r
undertow	under:p:below|tow:r
undertows	under:p:below|tow:r
undervaluation	under:p:below|value:r|ate:s:make/cause|ion:s:action/state
undervaluations	under:p:below|value:r|ate:s:make/cause|ion:s:action/state
undervalue	under:p:below|value:r
undervalued	under:p:below|value:r
undervalues	under:p:below|value:r
undervaluing	under:p:below|value:r
underwater	under:p:below|water:r
underway	under:p:below|way:r
underwear	under:p:below|wear:r
underweight	under:p:below|weigh:r|t:s
underwent	under:p:below|went:r
underwood	under:p:below|wood:r
underworld	under:p:below|world:r
underwrite	under:p:below|write:r
underwriter	under:p:below|write:r|er:s:one who/more
underwriters	under:p:below|write:r|er:s:one who/more
underwrites	under:p:below|write:r
underwriting	under:p:below|write:r
underwritten	under:p:below|write:r|en:s:made of/make
underwrote	under:p:below|wrote:r
undeserved	un:p:not/reverse|de:p:down/from|serve:r
undesirability	un:p:not/reverse|desire:r|able:s:capable of|ity:s:state of
undesirable	un:p:not/reverse|desire:r|able:s:capable of
undesirables	un:p:not/reverse|desire:r|able:s:capable of
undesirably	un:p:not/reverse|desire:r|able:s:capable of|y:s:quality of
undetectable	un:p:not/reverse|detect:r|able:s:capable of
undetected	un:p:not/reverse|detect:r
undetermined	un:p:not/reverse|determine:r
undeterred	un:p:not/reverse|deter:r
undeveloped	un:p:not/reverse|develop:r
undid	un:p:not/reverse|did:r
undifferentiated	un:p:not/reverse|differ:r|ant:s:one who|ate:s:make/cause
undigested	un:p:not/reverse|digest:r
undignified	un:p:not/reverse|dign:r|ify:s:make
undiluted	un:p:not/reverse|dilute:r
undiminished	un:p:not/reverse|diminish:r
undimmed	un:p:not/reverse|dim:r
undischarged	un:p:not/reverse|dis:p:not/apart|charge:r
undisciplined	un:p:not/reverse|discipline:r
undisclosed	un:p:not/reverse|dis:p:not/apart|close:r
undisguised	un:p:not/reverse|dis:p:not/apart|guise:r
undismayed	un:p:not/reverse|dismay:r
undisputed	un:p:not/reverse|dispute:r
undistinguished	un:p:not/reverse|distinguish:r
undisturbed	un:p:not/reverse|disturb:r
undivided	un:p:not/reverse|divide:r
undo	un:p:not/reverse|do:r
undock	un:p:not/reverse|dock:r
undocked	un:p:not/reverse|dock:r
undocks	un:p:not/reverse|dock:r
undoes	un:p:not/reverse|do:r
undoing	un:p:not/reverse|do:r
undomesticated	un:p:not/reverse|domestic:r|ate:s:make/cause
undone	un:p:not/reverse|done:r
undoubted	un:p:not/reverse|doubt:r
undoubtedly	un:p:not/reverse|doubt:r|ly:s:in manner of
undreamed	un:p:not/reverse|dream:r
undreamt	un:p:not/reverse|dream:r|t:s
undress	un:p:not/reverse|dress:r
undressed	un:p:not/reverse|dress:r
undresses	un:p:not/reverse|dress:r
undressing	un:p:not/reverse|dress:r
undrinkable	un:p:not/reverse|drink:r|able:s:capable of
undue	un:p:not/reverse|due:r
undulation	undulate:r|ion:s:action/state
undulations	undulate:r|ion:s:action/state
unduly	un:p:not/reverse|due:r|ly:s:in manner of
undying	un:p:not/reverse|die:r
unearned	un:p:not/reverse|earn:r
unearth	un:p:not/reverse|earth:r
unearthed	un:p:not/reverse|earth:r
unearthing	un:p:not/reverse|earth:r
unearthliness	un:p:not/reverse|earth:r|ly:s:in manner of|ness:s:state of
unearthly	un:p:not/reverse|earth:r|ly:s:in manner of
unearths	un:p:not/reverse|earth:r
unease	un:p:not/reverse|ease:r
uneasier	un:p:not/reverse|ease:r|y:s:quality of|er:s:one who/more
uneasiest	un:p:not/reverse|ease:r|y:s:quality of|est:s:most
uneasily	un:p:not/reverse|ease:r|y:s:quality of|ly:s:in manner of
uneasiness	un:p:not/reverse|ease:r|y:s:quality of|ness:s:state of
uneasy	un:p:not/reverse|ease:r|y:s:quality of
uneaten	un:p:not/reverse|eat:r|en:s:made of/make
uneconomic	un:p:not/reverse|econom:r|ic:s:relating to
uneconomical	un:p:not/reverse|econom:r|ic:s:relating to|al:s:relating to
uneconomically	un:p:not/reverse|econom:r|ic:s:relating to|al:s:relating to|ly:s:in manner of
uneducated	un:p:not/reverse|educate:r
unemotional	un:p:not/reverse|emote:r|ion:s:action/state|al:s:relating to
unemployable	un:p:not/reverse|employ:r|able:s:capable of
unemployed	un:p:not/reverse|employ:r
unemployment	un:p:not/reverse|employ:r|ment:s:result of
unending	un:p:not/reverse|end:r
unendingly	un:p:not/reverse|end:r|ly:s:in manner of
unendurable	un:p:not/reverse|endure:r|able:s:capable of
unenlightened	un:p:not/reverse|en:p:in/into|light:r|en:s:made of/make
unenthusiastic	un:p:not/reverse|enthuse:r|iast:s|ic:s:relating to
unenviable	un:p:not/reverse|envy:r|able:s:capable of
unenvied	un:p:not/reverse|envy:r
unequal	un:p:not/reverse|equi:r|al:s:relating to
unequaled	un:p:not/reverse|equi:r|al:s:relating to
unequalled	un:p:not/reverse|equi:r|al:s:relating to
unequally	un:p:not/reverse|equi:r|al:s:relating to|ly:s:in manner of
unequalness	un:p:not/reverse|equi:r|al:s:relating to|ness:s:state of
unequivocal	un:p:not/reverse|equi:r|voc:r|al:s:relating to
unequivocally	un:p:not/reverse|equi:r|voc:r|al:s:relating to|ly:s:in manner of
unerring	un:p:not/reverse|err:r
unerringly	un:p:not/reverse|err:r|ly:s:in manner of
uneven	un:p:not/reverse|even:r
unevenly	un:p:not/reverse|even:r|ly:s:in manner of
unevenness	un:p:not/reverse|even:r|ness:s:state of
uneventful	un:p:not/reverse|event:r|ful:s:full of
uneventfully	un:p:not/reverse|event:r|ful:s:full of|ly:s:in manner of
unexamined	un:p:not/reverse|examine:r
unexampled	un:p:not/reverse|example:r
unexceptionable	un:p:not/reverse|ex:p:out of|cept:r|ion:s:action/state|able:s:capable of
unexceptionably	un:p:not/reverse|ex:p:out of|cept:r|ion:s:action/state|able:s:capable of|y:s:quality of
unexpected	un:p:not/reverse|expect:r
unexpectedly	un:p:not/reverse|expect:r|ly:s:in manner of
unexpended	un:p:not/reverse|ex:p:out of|pend:r
unexplainable	un:p:not/reverse|explain:r|able:s:capable of
unexplained	un:p:not/reverse|explain:r
unexplored	un:p:not/reverse|explore:r
unfailing	un:p:not/reverse|fail:r
unfailingly	un:p:not/reverse|fail:r|ly:s:in manner of
unfair	un:p:not/reverse|fair:r
unfairly	un:p:not/reverse|fair:r|ly:s:in manner of
unfairness	un:p:not/reverse|fair:r|ness:s:state of
unfaithful	un:p:not/reverse|faith:r|ful:s:full of
unfaithfully	un:p:not/reverse|faith:r|ful:s:full of|ly:s:in manner of
unfaithfulness	un:p:not/reverse|faith:r|ful:s:full of|ness:s:state of
unfaltering	un:p:not/reverse|falter:r
unfalteringly	un:p:not/reverse|falter:r|ly:s:in manner of
unfamiliar	un:p:not/reverse|family:r|ar:s:relating to
unfastened	un:p:not/reverse|fast:r|en:s:made of/make
unfathomable	un:p:not/reverse|fathom:r|able:s:capable of
unfathomably	un:p:not/reverse|fathom:r|able:s:capable of|y:s:quality of
unfathomed	un:p:not/reverse|fathom:r
unfavorable	un:p:not/reverse|favor:r|able:s:capable of
unfavourable	un:p:not/reverse|favour:r|able:s:capable of
unfavourably	un:p:not/reverse|favour:r|able:s:capable of|y:s:quality of
unfeeling	un:p:not/reverse|feel:r
unfeelingly	un:p:not/reverse|feel:r|ly:s:in manner of
unfeigned	un:p:not/reverse|feign:r
unfeignedly	un:p:not/reverse|feign:r|ly:s:in manner of
unfelt	un:p:not/reverse|felt:r
unfenced	un:p:not/reverse|fence:r
unfertile	un:p:not/reverse|fertile:r
unfertilized	un:p:not/reverse|fertile:r|ize:s:make
unfettered	un:p:not/reverse|fetter:r
unfinished	un:p:not/reverse|finish:r
unfired	un:p:not/reverse|fire:r
unfit	un:p:not/reverse|fit:r
unfitting	un:p:not/reverse|fit:r
unfixed	un:p:not/reverse|fix:r
unflagging	un:p:not/reverse|flag:r
unflaggingly	un:p:not/reverse|flag:r|ly:s:in manner of
unflappable	un:p:not/reverse|flap:r|able:s:capable of
unflattering	un:p:not/reverse|flatter:r
unfledged	un:p:not/reverse|fledge:r
unflinching	un:p:not/reverse|flinch:r
unflinchingly	un:p:not/reverse|flinch:r|ly:s:in manner of
unfold	un:p:not/reverse|fold:r
unfolded	un:p:not/reverse|fold:r
unfolding	un:p:not/reverse|fold:r
unfolds	un:p:not/reverse|fold:r
unforeseen	un:p:not/reverse|fore:p:before|see:r|n:s
unforgettable	un:p:not/reverse|forget:r|able:s:capable of
unforgettably	un:p:not/reverse|forget:r|able:s:capable of|y:s:quality of
unforgivable	un:p:not/reverse|forgive:r|able:s:capable of
unformed	un:p:not/reverse|form:r
unfortunate	un:p:not/reverse|fortune:r|ate:s:make/cause
unfortunately	un:p:not/reverse|fortune:r|ate:s:make/cause|ly:s:in manner of
unfortunates	un:p:not/reverse|fortune:r|ate:s:make/cause
unfounded	un:p:not/reverse|found:r
unfrequented	un:p:not/reverse|frequent:r
unfriendly	un:p:not/reverse|friend:r|ly:s:in manner of
unfrock	un:p:not/reverse|frock:r
unfrocked	un:p:not/reverse|frock:r
unfrocking	un:p:not/reverse|frock:r
unfrocks	un:p:not/reverse|frock:r
unfrosted	un:p:not/reverse|frost:r
unfrozen	un:p:not/reverse|froze:r|en:s:made of/make
unfruitful	un:p:not/reverse|fruit:r|ful:s:full of
unfulfilled	un:p:not/reverse|ful:p|fill:r
unfurl	un:p:not/reverse|furl:r
unfurled	un:p:not/reverse|furl:r
unfurling	un:p:not/reverse|furl:r
unfurls	un:p:not/reverse|furl:r
unfurnished	un:p:not/reverse|furnish:r
ungainliness	un:p:not/reverse|gain:r|ly:s:in manner of|ness:s:state of
ungainly	un:p:not/reverse|gain:r|ly:s:in manner of
ungallant	un:p:not/reverse|gallant:r
ungenerous	un:p:not/reverse|generous:r
ungenerously	un:p:not/reverse|generous:r|ly:s:in manner of
unglamorous	un:p:not/reverse|glamour:r|ious:s:full of
unglazed	un:p:not/reverse|glaze:r
unglued	un:p:not/reverse|glue:r
ungodly	un:p:not/reverse|god:r|ly:s:in manner of
ungovernable	un:p:not/reverse|govern:r|able:s:capable of
ungoverned	un:p:not/reverse|govern:r
ungracious	un:p:not/reverse|grace:r|ious:s:full of
ungraciously	un:p:not/reverse|grace:r|ious:s:full of|ly:s:in manner of
ungrateful	un:p:not/reverse|grat:r|ful:s:full of
ungratefully	un:p:not/reverse|grat:r|ful:s:full of|ly:s:in manner of
ungratefulness	un:p:not/reverse|grat:r|ful:s:full of|ness:s:state of
ungratified	un:p:not/reverse|grat:r|ify:s:make
ungrudging	un:p:not/reverse|grudge:r
unguarded	un:p:not/reverse|guard:r
unguided	un:p:not/reverse|guide:r
unhallowed	un:p:not/reverse|hallow:r
unhand	un:p:not/reverse|hand:r
unhanded	un:p:not/reverse|hand:r
unhanding	un:p:not/reverse|hand:r
unhands	un:p:not/reverse|hand:r
unhappier	un:p:not/reverse|happy:r|er:s:one who/more
unhappiest	un:p:not/reverse|happy:r|est:s:most
unhappily	un:p:not/reverse|happy:r|ly:s:in manner of
unhappiness	un:p:not/reverse|happy:r|ness:s:state of
unhappy	un:p:not/reverse|happy:r
unharmonious	un:p:not/reverse|harmon:r|y:s:quality of|ious:s:full of
unhealthier	un:p:not/reverse|health:r|y:s:quality of|er:s:one who/more
unhealthiest	un:p:not/reverse|health:r|y:s:quality of|est:s:most
unhealthily	un:p:not/reverse|health:r|y:s:quality of|ly:s:in manner of
unhealthiness	un:p:not/reverse|health:r|y:s:quality of|ness:s:state of
unhealthy	un:p:not/reverse|health:r|y:s:quality of
unheard	un:p:not/reverse|heard:r
unheated	un:p:not/reverse|heat:r
unheeded	un:p:not/reverse|heed:r
unheeding	un:p:not/reverse|heed:r
unhesitant	un:p:not/reverse|hesit:r|ant:s:one who
unhesitatingly	un:p:not/reverse|hesit:r|ate:s:make/cause|ly:s:in manner of
unhinge	un:p:not/reverse|hinge:r
unhinged	un:p:not/reverse|hinge:r
unhinges	un:p:not/reverse|hinge:r
unhinging	un:p:not/reverse|hinge:r
unhitched	un:p:not/reverse|hitch:r
unholiness	un:p:not/reverse|holy:r|ness:s:state of
unholy	un:p:not/reverse|holy:r
unhook	un:p:not/reverse|hook:r
unhooked	un:p:not/reverse|hook:r
unhooking	un:p:not/reverse|hook:r
unhooks	un:p:not/reverse|hook:r
unhorse	un:p:not/reverse|horse:r
unhorses	un:p:not/reverse|horse:r
unhorsing	un:p:not/reverse|horse:r
unhurried	un:p:not/reverse|hurry:r
unhurriedly	un:p:not/reverse|hurry:r|ly:s:in manner of
unhurt	un:p:not/reverse|hurt:r
unicorn	uni:p:one|corn:r
unicorns	uni:p:one|corn:r
unidentified	un:p:not/reverse|ident:r|ify:s:make
unidirectional	uni:p:one|direct:r|ion:s:action/state|al:s:relating to
unification	un:r|ify:s:make|ion:s:action/state
unifications	un:r|ify:s:make|ion:s:action/state
unified	un:r|ify:s:make
unifies	un:r|ify:s:make
uniform	uni:p:one|form:r
uniformed	uni:p:one|form:r
uniformity	uni:p:one|form:r|ity:s:state of
uniformly	uni:p:one|form:r|ly:s:in manner of
uniforms	uni:p:one|form:r
unify	un:r|ify:s:make
unifying	un:r|ify:s:make
unilateral	uni:p:one|lateral:r
unilaterally	uni:p:one|lateral:r|ly:s:in manner of
unimaginable	un:p:not/reverse|imagine:r|able:s:capable of
unimaginative	un:p:not/reverse|imagine:r|ive:s:tending to
